300 300
262 271 0.4653478093309136
263 39 0.29836411438565397
263 53 0.3512061965704518
263 59 0.2951254576259172
263 112 0.2557889765251053
263 121 0.3127051094376525
263 123 0.04827548301454612
263 126 0.306984545179417
263 172 0.12744256622461766
263 252 0.12294772435830544
263 270 0.16926329505676707
264 8 0.4727588858021584
264 30 0.265058132268734
264 72 0.4713243776629703
264 75 0.38518846922764893
264 79 0.4699329543427896
264 100 0.4815123051588349
264 102 0.4715714683114714
264 130 0.23337164039522992
264 156 0.35282828185307596
264 267 0.43855706290307295
265 18 0.07770644836128077
265 63 0.1347861099486207
265 94 0.17965351534658008
265 141 0.12603570846200726
265 155 0.1654085281826553
265 179 0.05344799705729021
265 191 0.23522373617795297
265 201 0.1867779385181555
265 234 0.193174448541703
265 237 0.24350355036676152
266 43 0.355779945599337
266 70 0.3639128123720062
266 95 0.33756903589745346
266 169 0.3511689485999446
266 170 0.46002596813118496
266 181 0.38648839713154787
266 197 0.256555183718309
266 200 0.3628744281751183
266 204 0.2793842310195855
266 282 0.33851919825781335
267 3 0.4446623208364924
267 30 0.19531115377591005
267 52 0.31367788658148454
267 102 0.0944744087529213
267 130 0.5345693638771605
267 139 0.24400614689260144
267 156 0.5227666842948243
267 227 0.41125286349805046
267 228 0.5493871265357715
267 264 0.43855706290307295
268 2 0.5404213858000538
268 22 0.3765802544216521
268 85 0.23476712449221884
268 87 0.5245639363218189
268 98 0.4463866265092555
268 109 0.2700838595239451
268 119 0.25823309357742597
268 164 0.6360409726491795
268 186 0.42063662418959147
268 261 0.6106197067862873
269 21 0.3422513859884036
269 49 0.29057291491151654
269 105 0.11423237698853975
269 125 0.14033041230874346
269 158 0.38076383753651233
269 177 0.20502260257172045
269 188 0.3625475039477145
269 258 0.213398264678662
269 291 0.3245037489843532
269 295 0.3607246741858962
270 39 0.46704757514519346
270 59 0.37935357313809687
270 82 0.46296451436385444
270 112 0.3905599698999859
270 123 0.14135313835754434
270 126 0.4754796016626635
270 128 0.34121526007758496
270 172 0.29445333727146705
270 252 0.29207377561354253
270 263 0.16926329505676707
271 225 0.04636688726312479
272 24 0.1796798430153613
272 38 0.2492746074435039
272 41 0.37583040092012937
272 44 0.2585136457003341
272 131 0.32074646060954787
272 132 0.3305035192891726
272 145 0.2847513247733574
272 157 0.19569553807335013
272 198 0.24140426853477054
272 299 0.3606824634235805
273 115 0.24061987425500106
274 285 0.581325876029821
275 14 0.4008974028957446
275 101 0.5379136036767281
275 112 0.49176204855089933
275 121 0.5610008851307443
275 154 0.2810335135433383
275 202 0.18263659066368806
275 217 0.4402239586330108
275 222 0.43030853254997514
275 224 0.2230192088154714
275 257 0.22596450848334318
276 4 0.49067884045014154
276 21 0.5063098768260373
276 59 0.4808359489616665
276 82 0.34874140655179015
276 83 0.48349699525152096
276 96 0.056239531681817494
276 117 0.256359878879586
276 124 0.2451900374267178
276 128 0.5054164443627458
276 168 0.15065641658180373
277 250 0.31020984594088036
278 46 0.14393191246372708
278 72 0.22416968533068246
278 79 0.21456579735569414
278 150 0.3394246578620533
278 156 0.3251225849420843
278 171 0.14553833711827402
278 175 0.27469649928611095
278 228 0.3649591613658218
278 288 0.3731781771183474
278 294 0.18676496352642175
279 34 0.26325167244350745
279 36 0.3426274031493536
279 58 0.08021002606186825
279 116 0.3392304120901784
279 149 0.21797293603546392
279 199 0.19466016344540193
279 220 0.16340905446083473
279 243 0.3646331888864628
279 244 0.33919937384437826
279 246 0.2391144333424744
280 20 0.25656675245678723
280 97 0.47995958970764335
280 105 0.5914076381624461
280 176 0.3078788017785995
280 177 0.4981653531526108
280 180 0.6075634496889598
280 188 0.3602271830496925
280 240 0.45810658702193024
280 281 0.4771922823851813
280 296 0.27522024748056967
281 20 0.22865137041160408
281 67 0.27536280002236785
281 86 0.37873269754526556
281 97 0.006471633527651828
281 177 0.36640425450554065
281 180 0.13976049245439084
281 188 0.2642588666466445
281 240 0.16030615900454306
281 283 0.3657084829536567
281 296 0.3157965163088277
282 197 0.0932516344999805
283 51 0.23126486349420813
283 67 0.12404174324244913
283 78 0.2437620772122406
283 86 0.03769112021954456
283 97 0.36059349738125634
283 103 0.276297205130865
283 180 0.29947081958468863
283 221 0.27385736923076753
283 258 0.29087937540555
283 284 0.12874176339792973
284 51 0.31794719972345187
284 67 0.18427806699048602
284 78 0.15641004217446836
284 86 0.15250766677635416
284 103 0.3210343671583509
284 125 0.3372798799020023
284 158 0.3733993294410818
284 236 0.27512760319780827
284 258 0.21158051122904337
284 283 0.12874176339792973
285 242 0.316909330744334
286 1 0.2170860446001285
286 48 0.33074845773822975
286 89 0.2594459320334512
286 116 0.2913183281464987
286 134 0.18960318942903973
286 146 0.18129239796008767
286 149 0.4071855912586774
286 189 0.19205732692771496
286 243 0.3057133130212546
286 245 0.2882031421626556
287 18 0.5147968079595031
287 71 0.1888550848165394
287 94 0.6123385828235419
287 120 0.42711944832208415
287 122 0.40415321049909786
287 141 0.6127942691270426
287 179 0.44443840188331807
287 201 0.3607616599327269
287 256 0.5212087389127927
287 265 0.497874006706591
288 46 0.4158181581301631
288 72 0.5371290641377252
288 75 0.5450350089610618
288 79 0.42531010107602424
288 84 0.3812815609701805
288 171 0.24119601484602146
288 231 0.2405079920958786
288 238 0.44257908962323456
288 278 0.3731781771183474
288 293 0.3427496639787796
289 81 0.3686945129740793
289 95 0.27211432806935654
289 161 0.2813559333471508
289 162 0.27749343222304274
289 170 0.22815353394204207
289 178 0.38970246076219817
289 200 0.38677323466017377
289 204 0.30074897038539905
289 230 0.29858860874236726
289 232 0.19569747751706287
290 101 0.7070737158641641
291 21 0.07714257610643756
291 26 0.27973528117570307
291 53 0.3836192560312108
291 83 0.09036444708604056
291 91 0.21420563504486953
291 114 0.36611172155739335
291 125 0.22952206193831518
291 158 0.17200705802336627
291 258 0.34367802414699256
291 269 0.3245037489843532
292 1 0.4191914990880831
292 33 0.34397093479881985
292 52 0.554868618666369
292 89 0.5049116885329494
292 108 0.3337285381757963
292 134 0.2703442644814907
292 146 0.3160626221366418
292 148 0.1926797266608143
292 209 0.3996167230955282
292 286 0.4597511041596941
293 46 0.5814946069980049
293 92 0.3006869715932635
293 160 0.4140835017626826
293 171 0.5340033842792107
293 199 0.6556198950629788
293 231 0.29313185877403825
293 238 0.636084695143886
293 246 0.6614817122945624
293 278 0.6193935807179013
293 288 0.3427496639787796
294 3 0.29907172638189433
294 46 0.16959803140033036
294 72 0.25680289214796237
294 150 0.23725817467170354
294 171 0.3321648479132738
294 175 0.1461933410325169
294 214 0.27419425761626504
294 228 0.21924916089759655
294 259 0.21952739876891897
294 278 0.18676496352642175
295 21 0.43964657755888487
295 49 0.07167140757183724
295 83 0.49665700704945026
295 105 0.40568426587812745
295 118 0.4365118930275485
295 125 0.46020958959801134
295 163 0.410829683589229
295 177 0.43584248707108975
295 269 0.3607246741858962
295 291 0.48650660318509836
296 20 0.2211087111994375
296 97 0.3149152966792791
296 105 0.3184738218506769
296 176 0.29118897789684534
296 177 0.22520603448210635
296 188 0.09103050850138199
296 240 0.3933821203678828
296 269 0.4294210275943243
296 280 0.27522024748056967
296 281 0.3157965163088277
297 27 0.2333304864804961
297 61 0.25098099993608297
297 153 0.3176277511546757
297 184 0.358859227404704
297 187 0.3564680559149116
297 193 0.34374935836221354
297 219 0.20109960378908515
297 235 0.40264544875555786
297 241 0.3482310980206893
297 253 0.11844863148272237
298 56 0.41135699989320423
299 10 0.08393989496291443
299 23 0.22898617465371926
299 24 0.1922610226604903
299 44 0.30222313737617745
299 47 0.23928280395966145
299 73 0.2919192123428775
299 76 0.22732494581824214
299 93 0.2661943460688746
299 206 0.25014460429965685
299 211 0.16512924626374478
